# DeltaF, Fb, t0, u0, tE, rho, Pb, mu_b, sig_b
0.807041 0.211178 7883.81 0.353551 27.3305 0.00245819 0.591188 0.250641 0.12996
0.69645 0.219182 7884.02 0.376039 31.7079 0.000313979 0.54092 0.224233 0.10055
0.743644 0.228679 7884.18 0.301461 31.8535 0.0533697 0.527862 0.210088 0.102421
0.74659 0.22819 7884.09 0.272128 34.5006 0.00882509 0.510366 0.210253 0.100155
0.086408 0.211861 7253.72 0.362115 184.14 0.0253278 0.899657 0.40198 0.48055
0.836492 0.235755 7884.54 0.280039 31.6136 0.0134089 0.537232 0.196738 0.114719
0.710633 0.223505 7883.66 0.370529 31.0297 6.64815e-05 0.518594 0.214788 0.0977018
0.748134 0.227323 7884.12 0.305316 31.9475 0.052375 0.52846 0.211303 0.10268
0.73304 0.227164 7884.09 0.29397 33.4396 0.0477867 0.524621 0.211223 0.10172
0.889916 0.232007 7885.41 0.160371 49.2242 0.0286366 0.501202 0.212987 0.118218
0.742481 0.247504 7884.4 0.480383 22.0566 0.0120099 0.471361 0.2011 0.103613
0.743437 0.229646 7884.1 0.269023 34.3674 0.0100086 0.53805 0.20887 0.102801
0.760179 0.224066 7884.04 0.330387 29.3258 0.0177362 0.521475 0.216121 0.0996238
0.747108 0.223382 7885.41 0.34332 28.7133 0.0072423 0.492604 0.217692 0.103597
0.758333 0.160626 7871.57 0.459845 53.2928 0.00530389 0.36109 0.254602 0.0976339
0.761214 0.215703 7883.26 0.362459 31.2238 0.00332393 0.715075 0.14895 0.195965
0.764674 0.237779 7884.38 0.256267 33.4054 0.0190962 0.522695 0.204837 0.0991248
0.75833 0.226985 7884.21 0.300601 30.3868 0.016002 0.536403 0.210154 0.102567
0.747892 0.230622 7884.08 0.263474 35.2442 0.0386481 0.507894 0.207604 0.100395
0.0267265 0.245847 7801.76 0.284406 241.574 0.00282001 0.681876 0.315249 0.444289
0.784877 0.234102 7884.34 0.291124 29.4346 0.0110116 0.5123 0.207091 0.101056
0.657111 0.186489 7879.5 1.05993 24.8416 0.00597147 0.597966 0.238296 0.098086
0.750696 0.229464 7884.18 0.27744 33.8401 0.0474059 0.524419 0.209295 0.101212
0.749477 0.172988 7884.87 0.0578781 151.316 0.010145 0.497969 0.191305 0.0980303
0.744701 0.227895 7884.16 0.28504 33.376 0.0490288 0.526084 0.210388 0.100745
0.689132 0.218711 7883.46 0.455718 29.3837 0.00263654 0.499647 0.219272 0.0996638
0.84683 0.190239 7861.55 0.756254 40.4116 0.0069945 0.334274 0.245978 0.135487
0.845078 0.209116 7884.86 0.521966 20.1621 0.015822 0.652942 0.238804 0.147603
0.631027 0.254629 7426.63 1.49772 78.9985 0.0128073 0.379521 0.892484 0.443501
0.0417005 0.213718 7087.49 0.13678 97.1096 6.96485e-06 0.799924 0.420521 0.335398
0.709153 0.25016 7885.12 0.234848 37.3441 1.2229e-06 0.282966 0.196839 0.087413
0.246863 0.242915 7343.65 0.0125259 175.62 0.010347 0.830785 0.24471 0.651112
0.698972 0.378193 7170.41 1.19614 221.52 0.0032591 0.156073 0.649207 0.298584
0.745884 0.223993 7884.08 0.319661 31.063 0.00664611 0.546601 0.21262 0.103064
0.965062 0.255388 7859.61 0.632291 40.3096 0.00106347 0.433405 0.224012 0.0835925
0.787769 0.19562 7879.59 0.624135 26.8785 0.0233954 0.482573 0.259327 0.102899
0.66605 0.220792 7881.63 0.548537 28.1081 0.0311297 0.455669 0.212087 0.0975269
0.861467 0.212974 7871.07 0.0646212 193.205 0.0360578 0.337391 0.221555 0.091348
0.741762 0.232934 7884.18 0.269712 34.0236 0.0027583 0.511493 0.205822 0.0996277
0.720585 0.230712 7883.27 0.386 28.3351 0.0111937 0.560553 0.202744 0.0984299
0.113162 0.182364 7285.05 0.948397 157.073 0.000506085 0.84116 0.609618 0.228305
0.0970333 0.190563 7289.94 1.30459 322.375 0.00229856 0.756278 0.421046 0.284303
0.101131 0.249494 7856.34 0.0969449 86.3051 0.0168264 0.648696 0.494745 0.3168
0.962985 0.193151 7730.39 0.347947 329.862 0.00363963 0.0218714 0.234166 0.0901551
0.767128 0.226881 7884.37 0.268004 33.614 0.00309706 0.518913 0.21189 0.0991812
0.708799 0.248495 7884.15 0.336488 28.9272 0.00909363 0.544212 0.192796 0.0879996
0.749646 0.243642 7883.95 0.268446 32.4743 0.00979802 0.510602 0.19735 0.0929909
0.333425 0.0865853 7337.5 0.479532 360.777 0.0098612 0.53225 0.314144 0.175281
0.641414 0.180644 7906.19 0.742105 239.424 0.00799607 0.06575 0.234022 0.09028
0.0424305 0.242694 7938.67 1.16203 117.996 0.00883264 0.246264 0.127098 0.150009
0.807561 0.203085 7885.63 1.29487 12.5461 0.0100424 0.570286 0.246248 0.118155
0.745677 0.22345 7884.71 0.421532 25.3033 0.000859789 0.573623 0.211439 0.10787
0.694538 0.23579 7884.04 0.377904 29.7621 0.00159457 0.517001 0.206074 0.0989292
0.750922 0.129929 7873.99 0.0892212 167.958 0.00371805 0.2056 0.213458 0.0825977
0.740634 0.227082 7884.19 0.306341 31.3807 0.0213998 0.54939 0.212588 0.101162
0.745365 0.230037 7884.12 0.275529 34.0781 0.0455061 0.517712 0.209846 0.10046
0.748873 0.219319 7884.14 0.281699 34.0814 0.00792124 0.516591 0.218033 0.104542
0.153157 0.198844 7188.86 0.904101 73.1646 0.00999634 0.449085 0.760255 0.243869
0.744945 0.230973 7884.28 0.271729 34.1757 0.0465137 0.523031 0.207446 0.100252
0.737973 0.229028 7884.09 0.301344 32.5356 0.0499945 0.529095 0.20855 0.101183
0.684537 0.0151517 7431.5 0.474117 299.105 0.00479566 0.622086 0.234507 0.270652
0.742071 0.227646 7884.1 0.300712 32.4 0.0492991 0.528926 0.210732 0.101756
0.635214 0.260356 7884.08 0.412211 28.0342 0.00196229 0.561553 0.16135 0.0721683
0.771115 0.225939 7884.38 0.276443 32.874 0.0168422 0.552787 0.206701 0.102247
0.597699 0.651351 7346.69 1.18268 313.275 0.00572588 0.0186465 0.252973 0.106529
0.682422 0.827265 7121.97 1.35556 132.326 0.0155802 0.140784 0.234002 0.752361
0.479845 0.22102 7881.03 0.116597 112.206 0.00467151 0.744301 0.252783 0.121256
0.737151 0.230577 7884.54 0.35322 28.5429 0.00549519 0.544601 0.213519 0.102824
0.0641527 0.180394 7199.77 1.03304 194.844 0.00175642 0.903198 0.958663 0.328183
0.759174 0.229101 7884.05 0.256489 35.1588 0.00990653 0.51794 0.208994 0.100674
0.684089 0.234586 7884.21 0.26051 39.2342 0.00218803 0.521349 0.206834 0.0983008
0.728692 0.229493 7884.53 0.261598 34.7316 0.0122287 0.51974 0.209089 0.10141
0.736262 0.229669 7884.07 0.288757 33.62 0.0471824 0.522156 0.211052 0.100355
0.73624 0.228411 7884.04 0.284721 33.8908 0.0461806 0.531365 0.209995 0.102809
0.742879 0.227647 7884.17 0.280029 34.5476 0.0444148 0.516422 0.207923 0.100442
0.750269 0.226186 7884.17 0.285369 33.4374 0.0492162 0.533751 0.21199 0.102382
0.746249 0.228323 7883.92 0.27032 35.2036 0.0013097 0.474926 0.213305 0.100721
0.749631 0.230472 7884.12 0.273549 33.8911 0.0463064 0.524686 0.208193 0.0981239
0.865737 0.203505 7885.76 0.54119 16.1406 0.00764473 0.453451 0.219483 0.126578
0.935512 0.228972 7885.64 0.31685 22.8336 0.00422125 0.643182 0.18061 0.145404
0.627634 0.245929 7880.52 0.178376 76.5033 0.0119092 0.595912 0.170249 0.0644374
0.738662 0.225693 7885 0.0599131 131.148 0.0021366 0.439445 0.186279 0.107544
0.757913 0.233189 7884.11 0.223546 38.2865 0.00236492 0.518227 0.203796 0.0993735
0.753909 0.22818 7884.14 0.25867 35.2419 0.0418142 0.520089 0.209522 0.101475
0.754205 0.228024 7884.23 0.27645 33.5791 0.0466626 0.525332 0.210763 0.101319
0.749305 0.227594 7884.1 0.272548 34.5816 0.0451156 0.515313 0.21074 0.101497
0.804007 0.229772 7884.3 0.206215 38.1543 0.0101256 0.529856 0.208986 0.1029
0.747886 0.225647 7884.16 0.275264 34.3046 0.00317046 0.533598 0.210429 0.10027
0.751248 0.227781 7884.15 0.282011 33.3911 0.048166 0.527547 0.210882 0.10193
0.74296 0.226553 7884.45 0.300352 31.5476 0.014694 0.523937 0.209805 0.103664
0.852264 0.253512 7885.34 0.323665 23.1483 0.00338481 0.587796 0.1684 0.0876481
0.743183 0.229934 7884.21 0.313938 31.0014 0.00189876 0.511617 0.212888 0.100472
0.74245 0.227847 7884.05 0.264443 35.4189 0.00316199 0.530853 0.209537 0.0989324
0.755548 0.228067 7884.23 0.287115 32.8662 0.0503399 0.52372 0.210454 0.101393
0.725877 0.227454 7884.13 0.366133 29.016 0.00774937 0.541762 0.207549 0.103547
0.708552 0.227905 7884.06 0.399062 28.3348 0.00484502 0.528546 0.210142 0.10156
0.696658 0.224901 7883.06 0.467345 26.8609 0.00065107 0.517227 0.215942 0.105422
0.754499 0.232624 7884.16 0.264196 34.384 0.00329033 0.510495 0.20757 0.102293
0.71084 0.212242 7883.15 0.403994 29.8703 0.00372844 0.548564 0.227084 0.10413
0.605261 0.256814 7885.93 1.25156 15.5956 0.0255993 0.309711 0.1997 0.101406
0.75076 0.227079 7884.21 0.280193 33.4444 0.0434716 0.519241 0.211467 0.101531
0.750457 0.23073 7884.07 0.271155 33.6308 0.0425233 0.520524 0.209661 0.0999565
0.739948 0.233905 7884.06 0.269616 34.6684 0.00199642 0.505442 0.206905 0.0990449
0.800036 0.224793 7885.01 0.216602 39.2212 0.0141663 0.507085 0.205475 0.110152
0.580225 0.232596 7882.65 0.346891 48.9996 0.00172048 0.695506 0.19161 0.143114
0.750592 0.227743 7884.17 0.278322 34.1192 0.00927356 0.530299 0.211043 0.102998
0.704013 0.232059 7883.73 0.296512 36.6212 0.0123493 0.426293 0.211535 0.0983772
0.757475 0.230983 7884.33 0.267203 33.6766 0.0449747 0.518004 0.209948 0.100458
0.781831 0.231962 7884.77 0.301818 28.5429 0.00572048 0.526641 0.215976 0.102425
0.26288 0.655703 7097.77 1.13616 153.615 0.00706112 0.0314895 0.254215 0.109318
0.743743 0.223498 7883.58 0.403743 27.9179 0.0156794 0.49063 0.215349 0.103218
0.634806 0.240353 7882.57 0.403753 33.1168 0.0117135 0.490943 0.197844 0.0924625
0.761827 0.231266 7884.61 0.362097 29.02 0.0098432 0.612636 0.201582 0.088254
0.731815 0.260058 7883.27 0.44152 24.3608 0.00953159 0.518212 0.287846 0.0916205
0.697239 0.201276 7886.53 0.478296 33.4633 0.012194 0.513495 0.226018 0.132908
0.795839 0.22161 7881.61 0.859939 19.3478 0.00334932 0.574713 0.153836 0.187994
0.760088 0.250276 7883.74 0.209922 39.0825 0.00590054 0.539432 0.194855 0.0784611
0.711191 0.230611 7883.04 0.775494 19.2222 0.00801705 0.505527 0.204795 0.0884441
0.647375 0.251849 7882.62 0.455526 28.6709 0.00639125 0.500668 0.190124 0.0839556
0.641983 0.31097 7874.74 0.98015 17.9574 0.000811343 0.286332 0.207559 0.066272
0.762817 0.208086 7883.38 0.420072 25.6959 0.00534528 0.761633 0.207196 0.0626826
0.251515 0.253594 7746.63 0.987855 35.0032 0.00482215 0.612957 0.444196 0.300922
0.870582 0.221596 7868.11 0.190399 93.3868 0.0110987 0.580049 0.195565 0.109862
0.720203 0.22846 7884.09 0.363708 29.3807 0.0091855 0.520769 0.208591 0.100721
0.922296 0.217157 7782.05 0.758397 191.708 0.00467623 0.18424 0.239801 0.110058
0.273945 0.212753 7909.67 0.668898 14.8175 0.00129664 0.801375 0.225096 0.411428
0.730697 0.236919 7884.12 0.318611 30.1429 0.0229583 0.461353 0.206249 0.0994683
0.753283 0.225853 7884.18 0.313289 30.1871 0.0119057 0.516823 0.216793 0.103845
0.727555 0.212163 7883.89 0.341227 31.4497 0.0126281 0.55263 0.212127 0.107625
0.513219 0.715835 7663.83 0.452119 242.628 0.00183922 0.0643337 0.22986 0.0929346
0.618426 0.287653 7876.59 0.550633 23.5362 0.0283931 0.575925 0.189374 0.075184
0.755809 0.222877 7883.87 0.208332 40.3314 0.00493582 0.470783 0.216476 0.104772
0.72505 0.226771 7884.6 0.351864 29.7925 0.00253881 0.466966 0.217141 0.0963572
0.749641 0.235398 7884.2 0.204302 39.953 0.00116379 0.499574 0.207325 0.0999469
0.773257 0.231849 7884.44 0.206242 39.9167 0.00163538 0.519133 0.205021 0.103575
0.606584 0.250318 7875.01 0.448991 42.71 0.0129215 0.488305 0.190822 0.0964817
0.712505 0.3871 7865.09 0.082799 185.002 0.0293295 0.147873 0.213162 0.0838548
0.968638 0.228026 7483.86 0.400871 46.0008 0.0120313 0.55827 0.376149 0.415852
0.765562 0.218776 7884.47 0.226245 38.6974 0.0027954 0.52891 0.215872 0.107941
0.76484 0.226833 7884.28 0.233704 37.5305 0.00240988 0.522254 0.212325 0.103507
0.0939302 0.1771 7166.91 0.778597 270.263 0.00553867 0.929136 0.365722 0.202998
0.763263 0.230037 7884.29 0.22648 37.9846 0.00709627 0.525795 0.207385 0.101961
0.754276 0.228027 7884.14 0.252931 36.0645 0.0538936 0.514546 0.212212 0.101611
0.944537 0.719165 7255.83 1.2834 193.546 0.0177871 0.0213206 0.233947 0.101366
0.759598 0.229205 7884.26 0.257149 34.6157 0.0420445 0.523973 0.210466 0.101873
0.760359 0.228178 7884.18 0.257519 34.9329 0.0415759 0.527769 0.209577 0.101769
0.0832836 0.274954 7626.35 0.44587 28.8194 0.0129693 0.563401 0.35939 0.28921
0.733545 0.241029 7883.87 0.232957 37.7581 1.25233e-05 0.495823 0.199164 0.0906653
0.760954 0.238909 7883.92 0.21423 36.1959 0.00465961 0.602357 0.213471 0.103805
0.0783322 0.227659 7664.73 1.33056 61.1084 0.00157442 0.577478 0.392992 0.497112
0.644161 0.221064 7883.82 0.31658 38.5747 0.0155986 0.523299 0.206108 0.102191
0.760726 0.228186 7884.26 0.251034 35.5888 0.0406612 0.519195 0.209919 0.101195
0.779032 0.223087 7884.22 0.236565 36.3183 0.00977233 0.595801 0.209434 0.10298
0.15377 0.148699 7854.11 0.26778 322.566 0.00387072 0.440859 0.253451 0.191317
0.680244 0.202554 7883.33 0.297113 39.6462 0.00270002 0.419183 0.228529 0.0984415
0.743761 0.228278 7884.09 0.274933 34.4318 0.0461935 0.520929 0.210406 0.101639
0.623555 0.284468 7869.3 1.29478 26.0893 0.00672954 0.276513 0.200477 0.0859821
0.760888 0.229315 7884.27 0.25887 34.6561 0.0406992 0.515587 0.20851 0.100031
0.668803 0.227954 7880.44 0.151098 86.5445 0.000117979 0.27744 0.236439 0.105505
0.749802 0.229383 7884.14 0.265703 34.4012 0.0431501 0.518632 0.210761 0.100505
0.775762 0.190245 7868.96 1.46657 20.6086 0.0162528 0.751915 0.238407 0.0935654
0.756931 0.229766 7884.17 0.265515 34.4221 0.0422994 0.519378 0.208594 0.101686
0.598671 0.294958 7882.2 0.26479 43.5525 0.0440249 0.22427 0.224363 0.0983151
0.702843 0.255659 7884.16 0.123788 55.132 0.00589709 0.508279 0.165774 0.0926312
0.749952 0.228501 7884.09 0.265537 34.9604 0.0440342 0.519478 0.210639 0.101731
0.9059 0.231686 7886 0.214975 31.3682 0.00380635 0.581828 0.175114 0.105544
0.659596 0.247812 7881.81 0.0835202 77.0753 0.0193334 0.562929 0.191865 0.0857045
0.459093 0.202935 7895.3 0.263732 33.332 0.000103611 0.93826 0.257023 0.400694
0.66911 0.251303 7882.78 0.090779 101.82 0.00285781 0.430444 0.183784 0.090165
0.728624 0.22015 7884.33 0.600542 20.4169 0.00011118 0.643075 0.21721 0.112034
0.636436 0.22927 7882.84 1.41552 13.6138 0.0129429 0.567237 0.213918 0.117325
0.567982 0.598663 7976.67 0.650579 2.70265 0.00981484 0.131112 0.25156 0.078398
0.739048 0.22324 7884.24 0.286139 34.3673 0.0100979 0.517858 0.211366 0.101463
0.746901 0.216747 7883.45 0.557212 22.93 0.00524104 0.333782 0.232864 0.0883461
0.786813 0.228766 7884.27 0.253245 33.7993 0.00123753 0.502059 0.214224 0.0981917
0.485461 0.259 7889.18 0.34997 355.667 0.00898357 0.605293 0.262164 0.0844452
0.303695 0.247256 7312.43 0.0840446 232.147 0.00226485 0.780072 0.134718 0.283418
0.764418 0.226953 7884.27 0.265556 33.8875 0.0346169 0.52191 0.211184 0.103149
0.699275 0.238454 7883.7 0.268113 38.0041 0.00388932 0.509898 0.200024 0.102277
0.754556 0.231161 7884.24 0.259367 34.753 0.0442195 0.525458 0.208396 0.100044
0.744554 0.228219 7884.13 0.289812 33.1642 0.0482645 0.526796 0.209363 0.101709
0.759428 0.2272 7884.27 0.254966 35.0968 0.0134262 0.518452 0.210707 0.103943
0.697674 0.224059 7884.4 0.4241 28.5218 0.00298572 0.487661 0.210879 0.0980738
0.757874 0.22916 7884.19 0.260008 34.8059 0.040833 0.522249 0.20954 0.100514
0.670831 0.235221 7884.12 1.16959 13.591 0.00200695 0.449492 0.204016 0.0910299
0.736514 0.241952 7883.1 0.747196 17.5337 0.0217532 0.544699 0.21749 0.109017
0.751228 0.230818 7884.13 0.25017 35.9688 0.0388025 0.508956 0.208909 0.0990338
0.739783 0.228288 7883.97 0.272622 35.6585 0.0296832 0.515754 0.209015 0.100156
0.773959 0.31445 7861.56 1.09242 28.486 0.000331003 0.340959 0.208071 0.0951438
0.762915 0.689015 7511.15 1.01733 157.84 0.0044752 0.103827 0.197242 0.0864757
0.480872 0.71121 7281.49 1.21825 251.61 0.000271407 0.0756301 0.205514 0.100267
0.750774 0.226407 7884.18 0.262133 35.554 0.00841015 0.485784 0.213315 0.0995496
0.762708 0.226559 7884.54 0.276632 33.503 0.0180463 0.515959 0.213481 0.102722
0.74619 0.226688 7884.05 0.280228 33.8288 0.00127791 0.536269 0.210902 0.102078
0.772511 0.225498 7884.37 0.241047 35.17 0.000299947 0.516621 0.214604 0.0998419
0.76406 0.226268 7884.23 0.233512 37.7257 0.0348157 0.521068 0.210841 0.100099
0.739692 0.229937 7883.98 0.241498 37.6237 0.00592238 0.559079 0.206965 0.11066
0.0948512 0.229969 7396.8 0.0182471 188.137 0.0131721 0.72433 0.774987 0.399903
0.774606 0.22558 7884.62 0.27675 31.7195 0.0290176 0.383968 0.206119 0.104069
0.759902 0.238332 7884.59 0.275038 31.3818 0.00614622 0.56811 0.211886 0.100978
0.292373 0.220755 7901.34 0.935035 11.1694 0.00192684 0.920729 0.157522 0.266684
0.151256 0.362726 7796.58 1.15017 48.9517 0.00140422 0.466422 0.16676 0.163577
0.748252 0.229384 7884.16 0.280313 33.6389 0.0475411 0.513671 0.209644 0.100557
0.682424 0.219243 7883.91 0.348453 31.8438 0.00211891 0.405203 0.23511 0.107142
0.73939 0.239733 7884.58 0.294723 30.8077 0.00545018 0.472839 0.211322 0.0956373
0.767536 0.226936 7884.01 0.256971 34.5161 0.00326505 0.481991 0.210463 0.104404
0.734226 0.221147 7883.97 0.244301 38.0914 0.00317106 0.523947 0.196955 0.102384
0.641048 0.25886 7881.34 1.06015 19.5192 0.00701862 0.339933 0.2107 0.0980261
0.676151 0.219927 7884.56 0.938492 16.7511 0.00943392 0.444208 0.214622 0.102279
0.748942 0.228623 7884.11 0.28305 33.189 0.0484571 0.518518 0.211205 0.102458
0.680793 0.208975 7871.38 0.735705 40.137 0.00298364 0.417935 0.180435 0.0912587
0.756215 0.227116 7884.37 0.28902 32.6191 0.0124794 0.53003 0.211874 0.102127
0.756903 0.227671 7884.12 0.260715 34.8006 0.0433705 0.528824 0.210623 0.101394
0.846671 0.225306 7885.4 0.346288 23.0592 0.012609 0.640713 0.228941 0.0990138
0.765277 0.223062 7884.37 0.236478 37.215 0.00511548 0.542488 0.214775 0.105124
0.787722 0.155272 7762.08 1.0914 66.9632 0.00878593 0.639701 0.292941 0.348939
0.73907 0.22975 7884.08 0.306429 31.9881 0.00780405 0.512085 0.210247 0.101154
0.733112 0.229447 7884.12 0.30605 32.3695 0.0191807 0.527239 0.210757 0.101436
0.62969 0.263392 7880.4 0.0507178 186.156 0.0335375 0.256778 0.224349 0.102655
0.816089 0.251903 7884.84 0.183717 39.0734 0.00935451 0.507245 0.189473 0.0810549
0.746685 0.227972 7884.13 0.290865 33.0459 0.0502224 0.520115 0.211091 0.10047
0.22357 0.194824 7707.88 0.680598 50.6353 0.019088 0.639971 0.377796 0.195954
0.750808 0.229736 7884.12 0.257906 34.957 0.0525083 0.52486 0.204793 0.0996952
0.698765 0.219165 7882.18 1.02948 17.133 0.0258305 0.617104 0.223106 0.115478
0.683666 0.318348 7885.62 0.174247 57.8729 0.0275613 0.310897 0.21868 0.0842014
0.82945 0.224861 7884.19 0.0774422 86.9816 0.0062455 0.398266 0.215538 0.0999702
0.728064 0.235811 7884.15 0.391674 26.5574 0.00377338 0.493452 0.214241 0.0955108
0.834749 0.124982 7845.96 0.187465 225.367 0.00168265 0.295839 0.249861 0.0697114
0.732605 0.225933 7884 0.238853 38.9066 0.0264576 0.512195 0.21319 0.100567
0.177566 0.184823 7586.03 1.11331 54.9025 0.0037072 0.413692 0.428062 0.295437
0.756535 0.228164 7884.17 0.24776 36.5242 0.0182853 0.516169 0.209424 0.101201
0.759395 0.229957 7884.32 0.239156 36.7246 0.016489 0.509449 0.208217 0.0992178
0.71302 0.282652 7862.28 1.41193 26.5527 0.000898715 0.326311 0.225703 0.101402
0.0859713 0.204633 7320.4 0.909783 345.566 0.000232928 0.84604 0.446899 0.642826
0.790402 0.0223165 7650.57 0.46786 298.294 0.00124477 0.0169602 0.240803 0.109694
0.72315 0.230833 7882.63 0.388325 30.5899 0.000778906 0.578851 0.206422 0.122505
0.784732 0.226556 7884.3 0.277492 31.4529 0.0184544 0.534703 0.211777 0.101266
0.743396 0.229087 7883.98 0.301127 31.7433 0.000505508 0.535557 0.209521 0.10124
0.645009 0.204601 7871.64 1.48067 22.9569 0.0056154 0.626909 0.227098 0.14467
0.75363 0.229731 7884.19 0.2613 34.5768 0.0429617 0.52452 0.208803 0.102643
0.280673 0.413102 7874.67 0.433101 113.113 0.0141296 0.0202472 0.206111 0.0609369
0.742828 0.222742 7884.72 0.380112 26.6699 0.0201433 0.567648 0.209164 0.104868
0.774016 0.249397 7884.31 0.234483 35.4514 0.000952842 0.515902 0.191521 0.0822557
0.100367 0.187714 7199.6 0.574954 152.032 0.00409653 0.926007 0.569992 0.280796
0.0224083 0.226398 7074.2 1.25315 80.4575 0.00238878 0.896166 0.137512 0.434853
0.702864 0.180233 7881.55 0.527544 34.0182 0.0122977 0.439727 0.211981 0.101444
0.741903 0.22726 7884.09 0.264574 35.2832 0.0243044 0.51377 0.211344 0.100744
0.595617 0.208653 7874.32 1.49822 20.9612 0.00121845 0.439643 0.224411 0.111242
0.425719 0.200527 7895.45 0.876236 13.6712 0.023157 0.75843 0.275701 0.301594
0.0240424 0.267585 7097.98 1.18517 114.489 7.46745e-05 0.729596 0.520632 0.334143
0.687299 0.220907 7884.76 0.169762 62.7323 0.0194625 0.889455 0.19937 0.198707
0.647593 0.234743 7883.09 1.11203 15.2511 0.00706894 0.496888 0.214037 0.0983161
0.669392 0.232227 7883.06 0.903092 18.4187 0.00276864 0.660377 0.244767 0.14078
0.781453 0.222033 7884.26 0.685121 17.544 0.00305755 0.558635 0.205235 0.106399
0.768029 0.222591 7884.32 0.561209 23.216 0.0120199 0.745879 0.23587 0.0972097
0.526084 0.218024 7889.57 0.260612 26.784 0.0172756 0.827288 0.427805 0.473904
0.75663 0.218055 7870.78 0.894628 31.7417 0.00132658 0.515544 0.222895 0.0848402
0.761325 0.235061 7883.78 0.386486 25.8215 0.0110802 0.549438 0.221818 0.0914751
0.746733 0.224797 7884.33 0.388556 26.9883 0.00854161 0.537231 0.209969 0.10517
0.701899 0.223211 7883.68 0.261951 39.3345 0.00765777 0.477771 0.203583 0.0963419
0.300074 0.23538 7252.76 0.215843 13.4396 0.00164317 0.792852 0.33392 0.242831
0.748863 0.225884 7884.23 0.2914 33.2423 0.050122 0.528163 0.210505 0.10153
