# DeltaF, Fb, t0, u0, tE, rho
0.939262 0.235238 7880.99 1.1102 2.99738 0.000184291
0.451724 0.214218 7892.86 1.49719 10.5822 5.16416e-05
0.884532 0.244702 7885.23 0.82259 8.654 0.00581477
0.345356 0.205795 7894.1 0.880766 19.3779 0.00262806
0.452272 0.214413 7892.81 1.4999 10.5514 0.00138181
0.451624 0.214253 7892.78 1.49958 10.5642 0.000643398
0.172526 0.208186 7906.21 0.0571913 56.6002 0.0119379
0.456206 0.214312 7892.75 1.49133 10.5466 0.0226382
0.45908 0.214413 7893.21 1.09722 12.8293 0.00573503
0.702377 0.216901 7886.56 1.18359 8.93663 0.00371634
0.519901 0.207906 7893.49 1.39737 9.68162 0.0108631
0.288352 0.227256 7123.14 0.749836 67.8011 0.00360795
0.0334806 0.244797 7101.62 1.20223 245.648 0.0098418
0.448768 0.214401 7892.9 1.4998 10.531 0.0190925
0.478294 0.214614 7892.26 1.2983 11.3705 0.0153995
0.0204295 0.224285 7800.35 1.18602 141.337 0.00529531
0.76007 0.222135 7397.68 0.136372 44.6866 0.00595165
0.748011 0.317192 7393.92 1.07635 71.8453 0.00554457
0.457827 0.226148 7898.67 0.158115 40.4984 0.00599658
0.448131 0.209376 7892.87 1.37701 11.3458 0.00664632
0.452032 0.214246 7892.83 1.5 10.5663 0.00423028
0.418077 0.213175 7893.76 1.47622 10.9574 0.00241032
0.432832 0.217148 7891.57 0.538623 25.8364 0.00300799
0.456905 0.2134 7892.74 1.49769 10.6629 0.00695103
0.517019 0.195459 7892.06 1.24466 12.6583 0.00202852
0.452786 0.214567 7892.83 1.44364 10.6318 0.00795853
0.455666 0.213729 7892.75 1.49517 10.6206 0.0314636
0.452509 0.214208 7892.59 1.49229 10.6587 0.0160122
0.452225 0.214236 7892.82 1.49999 10.5655 0.00681825
0.459148 0.214187 7892.46 1.46601 10.8614 0.00712462
0.611291 0.211561 7892.82 0.315664 18.6073 0.00398667
0.0636731 0.208378 7336.12 0.448904 220.616 0.00189723
0.704704 0.219232 7890.03 0.392739 18.5207 0.000363783
0.483316 0.218887 7891.46 1.08481 11.4484 0.0058173
0.451346 0.214211 7892.85 1.49989 10.5885 0.00147915
0.467576 0.216233 7892.92 1.14048 12.6747 0.0204922
0.431978 0.213212 7893.49 1.33317 11.4709 0.0120386
0.452121 0.214242 7892.82 1.5 10.5685 0.00496034
0.452174 0.21415 7892.82 1.49965 10.5767 0.0128993
0.454377 0.213982 7892.34 1.33108 11.7416 0.00116721
0.434048 0.219875 7888.63 1.43398 12.1758 0.0218967
0.433307 0.212776 7893.18 1.4076 11.4152 0.0173427
0.690438 0.221679 7887.6 1.35274 7.54405 0.00377828
0.881388 0.217979 7885.25 1.42979 6.81473 0.0061534
0.81141 0.213118 7521.1 0.045677 15.0784 0.0182989
0.45591 0.214126 7893.05 1.43206 10.9023 0.0234043
0.452379 0.214247 7892.83 1.49997 10.5649 0.0234888
0.452148 0.21426 7892.82 1.49999 10.5679 0.000219938
0.184698 0.201504 7357.02 0.0931923 295.176 0.0159593
0.447772 0.214833 7892.99 1.46192 10.7377 0.00323797
0.519712 0.214977 7892.38 1.0805 11.8491 0.0128225
0.45137 0.213904 7892.91 1.49776 10.5551 0.00118416
0.468043 0.384598 7483.24 0.187856 31.2518 0.00447461
0.407528 0.204847 7890.41 0.704912 16.0903 0.00103178
0.136791 0.187016 7222.77 1.14166 52.7225 0.0131337
0.464512 0.212216 7892.78 1.48625 10.4501 0.0084356
0.528354 0.210044 7889.99 1.35844 9.76412 0.0098051
0.456426 0.214691 7892.9 1.46805 10.7946 0.00666691
0.452312 0.214278 7892.82 1.49995 10.5638 0.0257521
0.419772 0.226133 7889.95 0.934585 13.2791 0.00597783
0.449585 0.214658 7892.87 1.49961 10.6744 0.016053
0.245003 0.182968 7898.55 0.0646896 269.707 0.0240366
0.423475 0.210835 7893.5 0.14668 52.7869 0.00490648
0.244363 0.0949862 7642.01 0.0530074 330.914 0.0271607
0.449949 0.214347 7893.04 1.48873 10.5716 0.0100336
0.639036 0.203261 7894.28 1.43673 10.705 0.000635971
0.45558 0.210901 7891.37 1.19239 13.1706 0.0534731
0.461298 0.214185 7892.76 1.45658 10.4752 0.00181624
0.450916 0.213843 7892.83 1.49078 10.8167 0.00378212
0.438794 0.214238 7893.25 1.48022 10.8602 0.00164195
0.819223 0.209965 7886.81 0.45792 24.0316 0.000272984
0.0988768 0.209205 7294.05 0.296974 211.49 0.00688793
0.447819 0.214536 7892.98 1.48423 10.6121 0.0049374
0.2127 0.032713 7137.55 0.252292 207.958 0.021721
0.679867 0.211142 7892.82 0.64507 13.3601 0.00540665
0.456555 0.215739 7892.78 1.29429 11.4981 0.00632469
0.431508 0.215795 7892.39 0.759691 16.8361 0.00582748
0.51231 0.21978 7894 0.936242 11.6017 0.00168331
0.453938 0.21513 7892.61 1.17641 12.4666 0.00227953
0.447242 0.214345 7892.9 1.49836 10.6606 0.00395678
0.197829 0.202934 7399.6 0.853635 23.544 0.0335903
0.360757 0.216883 7895.07 1.33709 13.1218 0.0135522
0.452088 0.214289 7892.83 1.4999 10.5681 0.0017139
0.902484 0.210607 7885.77 0.660478 12.113 0.0179782
0.447169 0.205237 7891.74 0.727517 19.7681 0.00961789
0.448599 0.213871 7893.12 1.47209 10.7074 0.0109168
0.455868 0.214074 7892.67 1.45603 10.8149 0.00788624
0.439411 0.212524 7892.42 1.28389 11.5529 0.00400843
0.47346 0.224389 7891.01 0.365012 22.3257 0.0189577
0.471598 0.213607 7891.96 1.46343 10.687 0.0164082
0.516363 0.20905 7890.11 1.48871 10.2783 0.00428143
0.121619 0.202085 7080.06 0.206167 222.148 0.0159657
0.391834 0.228068 7164.04 0.721625 32.5302 0.0100493
0.467009 0.217292 7892.2 1.33087 11.5721 0.00662771
0.558267 0.208567 7889.26 0.413691 22.1483 0.000877384
0.410129 0.209797 7893.02 1.02375 14.1854 0.000608729
0.465445 0.214389 7892.89 1.47342 10.6178 0.00433298
0.803675 0.215033 7255.99 0.29445 7.63525 0.000652701
0.302197 0.236673 7895.21 1.04567 15.5031 7.75753e-05
0.587074 0.213336 7892.61 1.37444 10.1995 0.0172677
0.451433 0.213319 7892.66 1.48928 10.6346 0.00139216
0.464588 0.215312 7892.33 1.49464 10.3719 0.0213718
0.45107 0.214392 7892.84 1.48242 10.7003 0.0107552
0.460768 0.212398 7893.63 0.832275 14.2729 0.00405164
0.0685329 0.235952 7889.97 0.212775 171.562 0.00833999
0.452409 0.214271 7892.82 1.49935 10.5701 0.0113498
0.452054 0.214205 7892.81 1.49983 10.5776 0.00288424
0.473342 0.213947 7892.42 1.49486 10.3598 0.00820535
0.461738 0.214331 7892.58 1.45998 10.5644 0.000953948
0.45308 0.214022 7892.81 1.46311 10.8288 0.0368152
0.450159 0.213807 7892.87 1.47769 10.804 0.00850286
0.460402 0.213612 7892.76 1.48356 10.6832 0.00487644
0.455008 0.214407 7892.32 1.49393 10.5434 0.0314794
0.451691 0.214258 7892.84 1.49988 10.5423 0.0119094
0.453535 0.214238 7892.77 1.49993 10.5623 0.00743233
0.45316 0.213889 7892.81 1.49937 10.5706 0.00669204
0.452935 0.214228 7892.81 1.49999 10.555 0.000607623
0.450711 0.214123 7892.88 1.47467 10.765 0.0198384
0.452292 0.21425 7892.83 1.5 10.5616 0.00265382
0.452588 0.214215 7892.82 1.5 10.5614 0.0101839
0.45246 0.214339 7892.82 1.49974 10.5574 0.00112657
0.29308 0.20832 7896.14 0.876508 18.394 0.0176778
0.0773206 0.376627 7505.89 0.585261 28.2562 0.010098
0.549394 0.202729 7132.02 0.927712 346.327 0.026647
0.454952 0.214277 7892.77 1.49115 10.6217 0.0145085
0.451103 0.214976 7892.75 1.48104 10.6338 0.015233
0.467233 0.215459 7891.76 1.2846 11.4682 0.00740639
0.451906 0.214284 7892.82 1.49998 10.5605 0.00701725
0.453127 0.214137 7892.82 1.49989 10.5513 0.00559078
0.452689 0.214184 7892.84 1.49874 10.5643 0.0296462
0.45333 0.213839 7893.1 1.48545 10.6402 0.0339667
0.448348 0.213233 7893.14 1.28348 11.5975 0.00566316
0.454534 0.214251 7892.73 1.49875 10.5426 0.0123747
0.453196 0.214052 7892.82 1.49841 10.5915 0.0193651
0.472744 0.218806 7891.11 1.10047 12.5359 0.0081211
0.451198 0.214095 7892.85 1.49829 10.6124 0.0221236
0.451084 0.214534 7892.85 1.49742 10.6207 0.0073139
0.453128 0.214092 7892.81 1.49999 10.5727 0.0225563
0.453156 0.214201 7892.82 1.49994 10.5389 0.0259473
0.453095 0.21448 7892.84 1.49916 10.5195 0.00325804
0.451955 0.214368 7892.85 1.49103 10.6893 0.029502
0.451593 0.214312 7892.81 1.49922 10.5709 0.0162727
0.956863 0.219983 7886.32 0.972844 8.03855 0.00745368
0.0631177 0.242376 7838.65 1.03648 74.197 0.014946
0.451659 0.21434 7892.83 1.49895 10.5572 0.0101321
0.027563 0.230964 7096.47 0.0431875 351.912 0.021167
0.452235 0.213831 7892.87 1.49603 10.6316 0.0377453
0.452502 0.214211 7892.82 1.49985 10.563 0.0131714
0.601057 0.896003 7177.6 1.10554 224.732 0.000826826
0.266197 0.182008 7633.39 1.39885 9.98281 0.00252517
0.452541 0.214069 7892.82 1.49737 10.5798 0.00772628
0.451453 0.214122 7892.81 1.49912 10.5604 0.0101546
0.451526 0.214309 7892.82 1.49962 10.5669 0.000686976
0.451139 0.214301 7892.85 1.49978 10.6012 0.0167267
0.0719081 0.152628 7376.76 0.969603 322.603 0.00666813
0.452361 0.21243 7893.22 1.47199 10.7471 0.00241935
0.450152 0.214429 7892.85 1.4988 10.5943 0.0217498
0.450608 0.21395 7892.91 1.49699 10.5939 0.0227571
0.544772 0.202335 7893.75 1.31426 11.5797 0.000799336
0.460258 0.218511 7895.79 1.43574 10.7045 0.0377553
0.452479 0.214316 7892.86 1.4999 10.5409 0.00222119
0.452028 0.214236 7892.84 1.49994 10.5756 0.00650179
0.528678 0.241899 7882.83 0.0689685 107.654 0.0185342
0.0918617 0.106111 7453.24 1.39544 297.239 0.00196608
0.454506 0.214617 7892.54 1.39978 11.3254 0.00634508
0.419425 0.213741 7891.93 0.928636 14.4532 0.0399162
0.452189 0.21424 7892.82 1.49997 10.5636 0.0025775
0.352648 0.227574 7903.98 1.40038 10.5092 6.28472e-05
0.469971 0.25924 7558.12 0.0200145 30.7144 0.00849175
0.79597 0.229209 7887.71 1.45386 8.70912 0.0169098
0.452363 0.214281 7892.8 1.5 10.5656 0.0118765
0.268204 0.264133 7184.26 0.307402 3.51528 0.00035765
0.452162 0.214325 7892.81 1.49998 10.5633 0.0309282
0.452591 0.214298 7892.82 1.49999 10.562 3.18761e-05
0.451883 0.214232 7892.84 1.4999 10.5704 0.000564541
0.452201 0.214303 7892.83 1.49978 10.5566 0.00832592
0.461853 0.205661 7893.22 0.941942 14.3017 0.0748091
0.15098 0.127086 7888.89 1.37589 331.62 0.00353377
0.451594 0.214297 7892.9 1.49836 10.5502 0.00463859
0.452296 0.246874 7890.7 0.565627 7.74915 0.013544
0.977981 0.221828 7884.97 0.781134 9.79637 0.00863712
0.452134 0.214255 7892.83 1.49996 10.5649 0.0137681
0.452563 0.214205 7892.83 1.49995 10.5645 0.0091797
0.444144 0.214458 7893.09 1.26144 12.9792 0.0017304
0.950032 0.21672 7885.27 1.18013 7.60202 0.050281
0.931913 0.215156 7885.48 1.34268 6.91967 0.00117951
0.452324 0.21424 7892.83 1.49997 10.5646 0.00143803
0.451372 0.214166 7892.85 1.49726 10.5803 0.00819818
0.448636 0.214828 7892.8 1.30922 11.647 0.00126051
0.451739 0.214135 7892.79 1.4999 10.5607 0.00271474
0.450322 0.214235 7892.87 1.49537 10.5193 0.0323704
0.452754 0.214183 7892.81 1.49999 10.5695 0.00186928
0.452326 0.214216 7892.83 1.49999 10.5632 0.0239092
0.12214 0.120819 7231.31 0.641429 224.494 0.000923722
0.459776 0.214317 7892.7 1.47632 10.5956 0.0535969
0.450119 0.212859 7893.09 1.43719 10.7762 0.0102597
0.452417 0.214233 7892.82 1.49991 10.5631 0.00168557
0.453064 0.2143 7892.81 1.49982 10.5628 0.00179853
0.84568 0.220156 7885.94 0.457492 16.242 0.0127973
0.971523 0.213273 7885.37 0.64955 11.637 0.0124418
0.452274 0.21425 7892.83 1.49997 10.5613 0.0191987
0.421817 0.216527 7894.22 1.34186 11.2455 0.00484496
0.394221 0.213719 7892.56 1.47796 12.4317 0.00809432
0.452536 0.214049 7892.85 1.49993 10.5769 0.0142888
0.452449 0.214209 7892.81 1.49979 10.5689 0.0128583
0.655367 0.0912982 7688.4 0.863946 241.688 0.00384159
0.280349 0.250975 7536.6 0.638342 105.128 0.0144577
0.566065 0.216127 7892.72 1.46865 10.4876 0.017764
0.468711 0.205501 7894.9 0.973458 14.13 0.0446851
0.358885 0.209262 7588.27 0.883509 103.405 0.00148673
0.453262 0.214261 7892.82 1.49951 10.5221 0.00027377
0.451658 0.214372 7892.84 1.49717 10.5698 0.0121279
0.452262 0.214207 7892.82 1.49983 10.5736 0.00405623
0.45501 0.212956 7892.97 1.41983 11.0611 0.0171895
0.452249 0.21426 7892.82 1.49974 10.5703 0.020492
0.452446 0.214193 7892.82 1.49998 10.5708 0.00563766
0.469213 0.213987 7892.76 1.48776 10.3823 0.00588367
0.208477 0.173824 7902.35 0.608795 40.3984 0.00288401
0.530897 0.320064 7160.77 0.685104 201.051 0.0113523
0.460467 0.213358 7892.2 0.98279 14.3519 0.00295832
0.489709 0.211594 7893.54 0.823308 13.0771 0.000210777
0.357462 0.205379 7896.96 1.06446 18.8554 0.0299774
0.440091 0.213372 7892.76 1.3807 11.3021 0.0339613
0.453081 0.214509 7892.81 1.49764 10.5727 0.0040664
0.257814 0.239629 7891.94 0.920739 19.1139 0.000807499
0.423225 0.221724 7893.83 1.20452 11.5666 0.00279409
0.453134 0.214425 7892.79 1.49951 10.5586 0.0162459
0.455412 0.213543 7892.83 1.4881 10.7186 0.0059454
0.452787 0.214238 7892.82 1.49978 10.5498 0.00452427
0.454308 0.21354 7892.89 1.48461 10.5858 0.00411005
0.406234 0.218675 7893.01 1.39386 10.6951 0.0198266
0.373101 0.221889 7894.27 0.516543 20.5724 0.00787561
0.468898 0.208174 7894.01 0.691153 14.7648 0.0201441
0.707949 0.244964 7886.41 0.982554 10.7939 0.00584008
0.440756 0.216318 7892.99 1.16331 12.475 0.00297347
0.452681 0.214292 7892.82 1.49972 10.5589 0.006174
0.425759 0.215047 7893.08 1.47379 11.4091 0.0107486
0.0705637 0.383674 7493.84 0.544503 237.237 0.0014076
0.475688 0.212178 7892.63 1.43621 10.8913 0.0143836
0.435449 0.212663 7893.25 1.23361 12.0582 0.000796463
0.893257 0.218187 7885.68 1.36549 7.25783 0.00250717
0.455716 0.210701 7890.23 1.06225 13.9356 0.0089212
0.41734 0.240888 7889.68 0.00569497 278.062 0.001761
0.454322 0.214326 7892.74 1.49883 10.5362 0.00533619
0.423029 0.214964 7891.88 0.973618 14.0775 0.0019344
0.457364 0.214311 7892.77 1.48107 10.7204 0.0181456
0.0125129 0.182337 7404.06 0.0979127 245.075 0.00492174
0.4528 0.214277 7892.85 1.49973 10.555 0.0105205
0.452287 0.214254 7892.83 1.49986 10.5663 0.000507688
0.45394 0.212975 7892.52 1.21095 11.8747 0.0107103
0.452135 0.214147 7892.88 1.49995 10.5695 0.00281314
0.452256 0.214193 7892.83 1.49996 10.5759 0.00848017
0.0193407 0.223598 7923.57 0.55694 73.1251 0.0165012
0.0368219 0.239484 7355.1 0.857772 37.9605 0.0176449
0.983458 0.208104 7885.83 1.19574 9.05058 0.00347317
0.945739 0.218987 7885.56 0.941195 8.57271 0.0222039
0.451988 0.214379 7892.83 1.49952 10.5574 0.0041712
0.450656 0.214194 7892.75 1.49006 10.6647 0.00415004
0.448969 0.214301 7892.71 1.46462 10.8941 0.00752085
0.454776 0.214094 7892.7 1.49812 10.6038 0.014565
0.46745 0.21543 7892.82 1.40028 10.8203 0.0128627
0.450615 0.214753 7892.89 1.49613 10.6132 0.000697692
0.457635 0.214016 7892.71 1.4927 10.5016 0.0145256
0.448979 0.214816 7892.91 1.41988 10.8199 0.00268024
0.439883 0.215785 7893.19 1.42633 10.9691 0.00800142
0.468028 0.221703 7893.82 0.0027878 52.2138 0.023349
0.454337 0.213975 7892.79 1.49777 10.5626 0.00396989
0.457227 0.214437 7892.67 1.49308 10.5588 0.00742734
0.449707 0.214771 7892.88 1.48697 10.5204 0.00170631
0.560181 0.211183 7896.93 0.0252125 121.487 0.00869686
0.448643 0.214161 7893.26 1.49237 10.671 0.00725078
0.452121 0.214253 7892.82 1.49998 10.5678 0.0260861
0.712359 0.213899 7886.91 0.674091 14.1212 0.0159895
0.436102 0.204201 7481.92 0.738247 1.38403 0.00125938
0.452416 0.214208 7892.83 1.49994 10.5638 0.0114884
0.452872 0.214474 7892.8 1.49779 10.5302 0.00452202
0.451348 0.214034 7892.82 1.49757 10.6303 0.0260798
0.452828 0.214219 7892.81 1.49986 10.5456 0.00751748
0.441186 0.217425 7892.44 1.46117 10.8322 0.0105087
0.595381 0.218924 7896.4 0.0571161 105.711 0.00626876
0.623557 0.203193 7889.56 0.222389 38.8628 0.00217641
0.406994 0.435038 7541.35 1.08224 8.00677 0.000917935
0.4526 0.214244 7892.82 1.49999 10.559 0.0349781
0.0655221 0.25122 7885.8 1.33661 60.9944 0.0132177
0.452944 0.214426 7892.84 1.49985 10.5533 0.00050359
0.874808 0.240427 7419.85 0.135842 1.47579 0.00647047
0.45247 0.21427 7892.78 1.49944 10.5673 0.00056685
0.732586 0.222161 7897.51 0.185787 27.0003 0.00355079
0.323559 0.203625 7905.15 1.00046 19.2957 0.00235005
0.772879 0.208366 7886.53 0.700002 12.5911 0.00505758
0.451354 0.214358 7892.87 1.49998 10.5547 0.00401811
0.450985 0.213749 7892.96 1.49864 10.5784 0.00678477
0.979154 0.220136 7885.42 0.982169 8.40831 0.0158762
0.452254 0.214252 7892.81 1.49997 10.5581 0.000288526
0.452454 0.214252 7892.82 1.49998 10.5609 0.00327383
0.961213 0.213043 7886.03 0.780133 9.99024 0.000264473
0.451833 0.214136 7892.84 1.49752 10.5728 0.00736797
0.195354 0.222361 7079.67 1.37683 82.6446 0.000484528
0.223877 0.222056 7912.06 0.852689 14.0434 0.00461552
0.452457 0.214171 7892.79 1.49959 10.5815 0.000468417
0.561663 0.210271 7898.02 1.31773 10.9105 0.00954351
0.453018 0.213814 7892.87 1.49931 10.5401 0.00118932
0.454511 0.213305 7892.8 1.49305 10.5471 0.0208484
0.454792 0.214216 7892.85 1.49933 10.4929 0.000701636
0.0313015 0.224756 7467.16 0.346253 332.589 0.00496002
0.461397 0.216214 7892.57 1.45853 10.9123 0.00492969
0.451287 0.214143 7892.84 1.49858 10.6181 0.0152359
0.451905 0.214345 7892.81 1.49976 10.5705 0.000742079
0.452712 0.214241 7892.87 1.49974 10.5297 0.00559739
0.97613 0.221349 7885.65 1.39605 6.54759 0.0124963
0.452329 0.214282 7892.83 1.49985 10.561 0.0134127
0.084393 0.154776 7971.41 1.3795 161.138 0.0149732
0.454655 0.214482 7892.79 1.49798 10.481 0.00299086
0.452102 0.214182 7892.82 1.49995 10.5727 0.00328887
0.350748 0.213191 7900.57 0.629704 16.087 0.000381153
0.454159 0.214057 7892.83 1.45497 10.789 0.00840387
0.0463056 0.174833 7120.1 0.165704 300.329 0.00613639
0.451531 0.214301 7892.87 1.49936 10.5534 0.0221367
0.0443927 0.20303 7300.69 1.05204 154.603 0.000340284
0.452069 0.214231 7892.83 1.4998 10.5729 0.00737006
0.365001 0.344299 7492.22 1.40705 119.754 0.0112316
0.88171 0.197967 7885.78 0.831127 6.61207 0.0236355
0.523165 0.208337 7890.63 0.969869 13.3059 0.0363459
0.450968 0.21449 7892.81 1.49912 10.5561 0.00195855
0.452388 0.214263 7892.82 1.49999 10.5651 0.00231999
0.933976 0.218671 7885.8 1.09742 7.81087 0.011261
0.454153 0.214897 7892.77 1.42178 10.7565 0.000764625
0.452194 0.214242 7892.83 1.49996 10.5696 0.00353248
0.451242 0.213881 7892.76 1.48634 10.6396 0.00744373
0.454123 0.214085 7892.84 1.47652 10.5918 0.00248258
0.454578 0.214012 7892.78 1.49887 10.555 0.000571308
0.166339 0.242418 7936.54 0.906809 6.19027 0.0267414
0.453077 0.214118 7892.8 1.4978 10.5836 0.00937364
0.910237 0.239989 7638.56 0.14788 13.941 0.0065705
0.482133 0.216664 7891.09 0.958489 15.8983 0.00188827
0.217932 0.130819 8024.68 0.023935 262.51 0.000650989
0.447885 0.21604 7894.65 1.16079 12.877 0.00353711
0.440484 0.218424 7893.54 1.49486 10.4787 0.00202382
0.453981 0.214323 7892.83 1.49902 10.5675 0.000680608
0.452597 0.213906 7892.81 1.4978 10.646 0.021593
0.439141 0.208982 7894.86 0.498853 16.4259 0.00289876
0.890482 0.200467 7888.14 0.727672 12.9524 0.00101482
0.457096 0.215147 7892.61 1.49722 10.5255 0.0124041
0.453137 0.214235 7892.9 1.49052 10.5959 0.00378415
0.458169 0.213927 7892.77 1.48049 10.512 0.00515021
0.451089 0.214166 7892.81 1.49946 10.6031 0.0130306
0.462962 0.215436 7892.07 1.442 10.6493 0.0227249
0.948413 0.225092 7886.06 1.43602 5.98618 0.0126002
0.451161 0.214647 7892.87 1.49666 10.568 0.0126479
0.451426 0.214551 7892.78 1.49769 10.5958 0.00305167
0.450562 0.21407 7892.86 1.49912 10.6499 0.0148521
0.45802 0.214566 7892.78 1.49701 10.4368 2.94384e-06
0.906796 0.218962 7885.79 1.18942 7.75716 0.00194493
0.452778 0.214414 7892.78 1.4972 10.5596 0.000982159
0.4487 0.215168 7892.94 1.49404 10.4699 0.0457551
0.4583 0.212436 7892.48 1.49305 10.7451 0.0113225
0.94539 0.215738 7885.6 1.30102 7.48293 0.00619785
0.45753 0.214684 7892.67 1.49078 10.5921 0.00511889
0.454638 0.214141 7893.04 1.4972 10.5608 0.0032681
0.450894 0.214621 7892.92 1.4952 10.6141 0.0155199
0.980442 0.214142 7885.79 1.19353 7.48046 0.00416455
0.439228 0.214661 7892.99 1.48623 10.9089 0.00296927
0.107143 0.203319 7073.79 0.697699 88.0996 0.00455382
0.816306 0.218277 7884.73 0.948559 10.2044 0.0102234
0.320029 0.234424 7895.63 0.567383 6.73519 0.0284351
0.453175 0.214609 7892.91 1.49898 10.4771 0.00751934
0.450309 0.214848 7892.83 1.49659 10.5969 0.00820658
0.437369 0.215738 7893.24 1.41707 10.9259 0.030151
0.451533 0.214191 7892.86 1.49994 10.5788 0.00662815
0.928102 0.214135 7885.62 0.489901 13.8283 0.00496747
0.451037 0.214107 7892.83 1.49946 10.5926 0.0116829
0.452275 0.214186 7892.82 1.49999 10.5622 0.0067284
0.452341 0.214275 7892.83 1.49995 10.5532 0.010113
0.454061 0.217361 7892.66 1.43474 10.6367 0.0103259
0.45195 0.214187 7892.85 1.49978 10.5694 0.0113528
0.450334 0.214524 7893 1.48868 10.5085 0.00188463
0.478749 0.217169 7891.76 1.4215 11.0572 0.0156891
0.454596 0.21361 7892.77 1.48827 10.4317 0.0108132
0.965029 0.244238 7884.3 0.063384 37.4515 0.0586206
0.291832 0.196005 7909.21 1.28943 13.9157 0.00953071
0.450704 0.213662 7892.93 1.49528 10.5767 0.00157409
0.451247 0.214173 7892.88 1.49961 10.5629 0.0149388
0.647881 0.223495 7888.15 0.101822 49.1457 0.00256691
0.452365 0.214229 7892.82 1.49997 10.5648 0.000367737
0.333943 0.184391 7902.37 0.0334487 178.327 0.0226364
0.110057 0.184957 7085.88 0.378465 331.779 0.0257496
0.312412 0.199166 7896.33 0.254749 30.5669 0.0192524
0.278193 0.221578 7901.37 0.117234 49.7589 0.0121894
0.452403 0.21421 7892.83 1.49999 10.5616 0.00364587
0.453234 0.214251 7892.81 1.49981 10.5631 0.0146444
0.482466 0.210193 7894.01 1.06983 13.2399 0.00500046
0.440615 0.226364 7893.75 1.36734 10.0702 0.0096477
0.453019 0.214434 7892.81 1.49943 10.5721 0.0103307
0.439913 0.201707 7894.01 1.46057 7.96463 0.0128168
0.451844 0.214268 7892.82 1.49995 10.5628 0.012375
0.448181 0.213948 7893.11 1.43488 10.775 0.0386897
0.437113 0.215499 7891.98 0.425801 22.216 0.00873129
0.451964 0.214639 7892.83 1.49645 10.5333 0.00793082
0.452184 0.214254 7892.79 1.49989 10.5628 0.00921714
0.0676179 0.203567 7134.11 0.104485 287.902 0.00672538
0.452817 0.214288 7892.81 1.49984 10.5556 0.0325909
0.457402 0.214869 7892.56 1.49192 10.515 0.00145653
0.452911 0.214278 7892.83 1.49987 10.5537 0.00156008
0.387476 0.219957 7893.84 0.912632 13.0323 0.0168489
0.451065 0.214418 7892.87 1.49726 10.6122 0.0244045
0.451909 0.214329 7892.82 1.49832 10.5805 0.0029573
0.439165 0.212626 7894.08 0.834535 17.0035 0.0205135
0.452149 0.21423 7892.83 1.4999 10.5811 0.0015113
0.453127 0.213986 7892.83 1.49976 10.6012 0.0105564
0.452518 0.21428 7892.81 1.49983 10.5729 0.0126514
0.452812 0.214281 7892.8 1.49854 10.5679 0.00898202
0.937031 0.21752 7886.38 0.581615 13.1805 0.00226487
0.452325 0.214095 7892.89 1.49998 10.5518 0.00843756
0.452518 0.214415 7892.91 1.49826 10.5828 0.00432571
0.478189 0.219936 7895.07 0.871119 16.8446 0.00242113
0.468578 0.214374 7891.82 1.27061 11.7301 0.0198571
0.414795 0.216569 7893.96 1.49805 10.9431 0.0097319
0.703055 0.197856 7892.99 0.949001 11.2933 0.0154433
0.460846 0.212371 7892.69 1.48501 10.6717 0.00187979
0.438327 0.212621 7893.7 1.39983 11.4119 0.0151197
0.451991 0.214259 7892.83 1.49992 10.5574 0.0027085
0.45271 0.214278 7892.82 1.49995 10.5502 0.0179479
0.4526 0.214254 7892.82 1.49934 10.5612 0.00849518
0.463698 0.213405 7893.55 1.4714 10.3156 0.0106702
0.453085 0.214282 7892.77 1.49863 10.538 9.56402e-05
0.452255 0.214239 7892.83 1.49989 10.5676 0.000219523
0.274262 0.204335 7895.19 0.479342 39.9496 0.00736482
0.417385 0.213321 7894.63 1.12962 13.2932 0.00193323
0.893721 0.736574 7878.6 0.879933 15.6366 0.00478152
0.452817 0.214264 7892.77 1.49789 10.5703 0.0241494
0.452401 0.214264 7892.79 1.49999 10.5521 0.00492709
0.580751 0.201611 7736.04 0.0587909 288.364 0.0113003
0.454193 0.215021 7893.27 1.40005 10.8496 0.0179707
0.0669504 0.188834 7119.48 1.30619 293.7 0.111635
0.456832 0.220492 7891.98 0.911893 14.2279 0.00170894
0.144775 0.221223 7310.73 0.633923 27.086 0.0037684
0.471319 0.210451 7892.93 1.40838 11.521 0.0177267
0.503531 0.20631 7892.02 1.41432 10.6286 0.00113779
0.456571 0.214724 7892.59 1.49222 10.5326 0.00789291
0.437569 0.210758 7893.23 1.08479 13.1118 0.00369558
0.517992 0.199138 7735.31 1.03098 1.79837 0.00495398
0.239896 0.235629 7906.2 0.270534 38.7755 0.0165886
0.507526 0.21702 7891.9 1.11257 12.2084 0.0196209
0.563891 0.182512 7699.19 0.559218 4.35966 0.00228936
0.457959 0.212412 7892.69 1.39766 11.1363 0.00722569
0.0706329 0.205163 7149.16 0.691263 147.367 0.0116944
0.0995897 0.21864 7332.2 1.07147 80.1847 0.00294476
0.566683 0.225931 7239.56 1.05527 170.306 0.0163826
0.452095 0.21425 7892.84 1.49987 10.564 0.00641669
0.459077 0.21587 7892.76 1.48923 10.7 0.0164799
0.659428 0.235103 7896.75 0.845261 10.4167 0.00153875
0.185545 0.0237072 7482.71 0.301539 317.406 0.0172996
